,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,param_force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
60,0.001401344935099284,2.498002779246321e-05,0.0004698435465494792,1.7254580964230816e-05,1.6,True,True,"{'alpha': 1.6, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
61,0.0013159910837809246,6.191491749666313e-05,0.0004336833953857422,6.82171622399487e-06,1.6,True,False,"{'alpha': 1.6, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
62,0.0013895829518636067,4.149000883392283e-05,0.0004639625549316406,5.050123489798627e-06,1.6,False,True,"{'alpha': 1.6, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
63,0.0013987223307291667,3.913858816222057e-05,0.00042756398518880207,1.654830288366928e-05,1.6,False,False,"{'alpha': 1.6, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
64,0.0013770262400309246,1.0238744857168184e-05,0.00043463706970214844,7.018852922382233e-06,1.7000000000000002,True,True,"{'alpha': 1.7000000000000002, 'fit_prior': True, 'force_alpha': True}",0.797752808988764,0.8651685393258427,0.7865168539325843,0.8164794007490638,0.034732653541182414,65
65,0.0012176036834716797,3.62589642299024e-05,0.00039259592692057293,3.259763194531513e-05,1.7000000000000002,True,False,"{'alpha': 1.7000000000000002, 'fit_prior': True, 'force_alpha': False}",0.797752808988764,0.8651685393258427,0.7865168539325843,0.8164794007490638,0.034732653541182414,65
66,0.0013426144917805989,9.19352950606946e-05,0.0004474322001139323,1.714662632178578e-05,1.7000000000000002,False,True,"{'alpha': 1.7000000000000002, 'fit_prior': False, 'force_alpha': True}",0.797752808988764,0.8651685393258427,0.7865168539325843,0.8164794007490638,0.034732653541182414,65
67,0.001413265864054362,0.00014805074948361893,0.00044647852579752606,1.0636307413941452e-05,1.7000000000000002,False,False,"{'alpha': 1.7000000000000002, 'fit_prior': False, 'force_alpha': False}",0.797752808988764,0.8651685393258427,0.7865168539325843,0.8164794007490638,0.034732653541182414,65
68,0.0012815793355305989,3.491256385166917e-05,0.00041906038920084637,1.9856449458284892e-05,1.8,True,True,"{'alpha': 1.8, 'fit_prior': True, 'force_alpha': True}",0.797752808988764,0.8539325842696629,0.797752808988764,0.8164794007490636,0.026483400044439994,69
69,0.0012932618459065754,5.0690105018925296e-05,0.00040300687154134113,2.1905407512329584e-05,1.8,True,False,"{'alpha': 1.8, 'fit_prior': True, 'force_alpha': False}",0.797752808988764,0.8539325842696629,0.797752808988764,0.8164794007490636,0.026483400044439994,69
70,0.001264015833536784,2.2720622050290403e-05,0.00039998690287272137,1.5633343767721562e-05,1.8,False,True,"{'alpha': 1.8, 'fit_prior': False, 'force_alpha': True}",0.797752808988764,0.8539325842696629,0.7865168539325843,0.8127340823970037,0.02949066619480078,71
71,0.0012935797373453777,2.545787497237774e-05,0.0004000663757324219,7.456062207752175e-06,1.8,False,False,"{'alpha': 1.8, 'fit_prior': False, 'force_alpha': False}",0.797752808988764,0.8539325842696629,0.7865168539325843,0.8127340823970037,0.02949066619480078,71
72,0.001349051793416341,9.792984890185753e-05,0.0004019737243652344,1.7746842989710883e-05,1.9000000000000001,True,True,"{'alpha': 1.9000000000000001, 'fit_prior': True, 'force_alpha': True}",0.797752808988764,0.8426966292134831,0.797752808988764,0.8127340823970037,0.021186720035551984,71
73,0.0012201468149820964,3.749687519763023e-05,0.0004096031188964844,1.714073173132436e-05,1.9000000000000001,True,False,"{'alpha': 1.9000000000000001, 'fit_prior': True, 'force_alpha': False}",0.797752808988764,0.8426966292134831,0.797752808988764,0.8127340823970037,0.021186720035551984,71
74,0.001344601313273112,1.725897293298451e-05,0.00044075647989908856,1.2460776724827854e-05,1.9000000000000001,False,True,"{'alpha': 1.9000000000000001, 'fit_prior': False, 'force_alpha': True}",0.797752808988764,0.8426966292134831,0.797752808988764,0.8127340823970037,0.021186720035551984,71
75,0.0012461344401041667,7.112612268381059e-05,0.00039203961690266925,4.0782975219300764e-05,1.9000000000000001,False,False,"{'alpha': 1.9000000000000001, 'fit_prior': False, 'force_alpha': False}",0.797752808988764,0.8426966292134831,0.797752808988764,0.8127340823970037,0.021186720035551984,71
